comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback,meta,is_avoided,attribute,vt_display,is_charging_arc,vt,enable_vt
221,209,125822,http://i0.hdslb.com/bfs/archive/13cbd7d0233d8b8c85e053bbc84335a22f726511.jpg,,,1,看完offer3，遇到患者因钱放弃治疗，这次我没妥协……,0,nagi真的很文静,495792263,1642158608,27:17,658,550649790,BV1xq4y1A7G7,False,0,0,0,0,,0,0,,False,0,0
110,209,155894,http://i2.hdslb.com/bfs/archive/923cb9390d6fd02245981f69644455aa2c7d1d05.jpg,,,1,【offer3 reaction】真实的急诊室更可怕？张洽意难平！急诊reaction（上）,0,nagi真的很文静,495792263,1641985605,23:52,432,210512002,BV1pa411q7eo,False,0,0,0,0,,0,0,,False,0,0
384,209,235901,http://i2.hdslb.com/bfs/archive/7c3b810480a10ad03d4a2914b4202f0ab9f42b06.jpg,,,1,【Offer3】为什么医学生都喜欢刘畅？学霸急诊滑铁卢？刘畅reaction第一期,0,nagi真的很文静,495792263,1641553200,21:55,565,850455929,BV1yL4y1t7Vb,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
404,209,381542,http://i2.hdslb.com/bfs/archive/437f05f8c2ec7f66c739620bac987a11942e81ef.jpg,,,1,我居然真的连线到了刘畅！offer3神外三子私下居然？还有学习方法现场传授！,0,nagi真的很文静,495792263,1641009603,23:37,954,380371510,BV1XZ4y1U7nc,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
214,201,136424,http://i0.hdslb.com/bfs/archive/e8b1dad651d9de4011961eea8a544988b4008f7a.jpg,,,1,【医学博士】吃褪黑素进急诊？智商税还是有奇效？,0,nagi真的很文静,495792263,1640343610,03:35,84,380078793,BV1CZ4y1X7kM,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
452,201,152061,http://i0.hdslb.com/bfs/archive/db43f842095a068bf42752dc4a92e7cfc5659012.jpg,,本期有讲到原发性痛经和继发性痛经都会用到的治疗方案，也就是萘普生这个成分，你们可以拖到治疗里面看看,1,【医学博士】痛经居然要开刀才能好？！痛到打止痛针是因为宫寒？,0,nagi真的很文静,495792263,1639737016,07:33,335,294999391,BV1oF411q7Fr,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
398,201,164360,http://i1.hdslb.com/bfs/archive/90de19a363f193f113698603cdf5bb0806b61d8c.jpg,,,1,【医学博士】竟然还有人做眼睑下至手术？可别瞎了！,0,nagi真的很文静,495792263,1638532804,03:00,349,677057873,BV1oU4y1T7b5,False,0,0,0,0,,0,0,,False,0,0
755,209,299463,http://i0.hdslb.com/bfs/archive/c28d05c99c006d60782bbc4f04bb76127a586590.jpg,,家人们咱们就是说看得有点生气了,1,【令人心动的offer3】他们面诊考试居然能这么菜？|第二集reaction,0,nagi真的很文静,495792263,1637923335,20:37,4607,421934458,BV133411b77y,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
944,209,514434,http://i0.hdslb.com/bfs/archive/dfdd482b139b14f745bee2cab3b6fcb5a733076b.jpg,,"代入感太强了家人们
蚌埠住了",1,【令人心动的offer3】选手临床能力真的这么差？|第一集reaction,0,nagi真的很文静,495792263,1637404085,15:28,4214,634300840,BV1Vb4y1b7fR,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
748,209,273176,http://i1.hdslb.com/bfs/archive/7fcf4b1a88a82cd29ad3a3710eb78b8a4e6014a3.jpg,,太难了家人们,1,【新手医生日记】我该怎么告诉病人他得了HIV？,0,nagi真的很文静,495792263,1637232336,08:11,900,676818067,BV1VU4y1u7A5,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
2610,209,950783,http://i0.hdslb.com/bfs/archive/c1233c5dc3a030d6271afceee383265385aa07de.jpg,,"再三申明
我是个垃圾真的
没有拉踩
纯纯快乐吐槽",1,【令人心动的offer3】为什么名校医学生都不去？选手学历真拉胯？,0,nagi真的很文静,495792263,1636719964,10:37,5187,421669579,BV18341187yK,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
67,157,95515,http://i0.hdslb.com/bfs/archive/a03b920b6a9d8fc019b84968af6fc2fcb5205868.jpg,,我这手啊真的忍不住,1,独居医生的双11好物推荐！学生党租房党必看！,0,nagi真的很文静,495792263,1635508864,12:03,203,676374315,BV1SU4y1u7wP,False,0,0,0,0,,0,0,,False,0,0
207,124,48550,http://i0.hdslb.com/bfs/archive/cba2dca92a391a09e109255dfbc986db1c27563a.jpg,,-,1,【女生必看】独居自救手册，被变态盯怎么保命？？,0,nagi真的很文静,495792263,1634987111,07:25,279,208656022,BV1Vh411n7LJ,False,0,0,0,0,,0,0,,False,0,0
534,201,210092,http://i0.hdslb.com/bfs/archive/e2b64568ecc70b66c03cdf0c929d4ff71f03ff14.jpg,,千万别中招啊集美们！！！,1,【医学博士】妙龄少女长痔疮了该怎么办？,0,nagi真的很文静,495792263,1634728929,07:49,527,763720762,BV11r4y1y7EN,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
985,201,148728,http://i2.hdslb.com/bfs/archive/171dad223991ef49a8af2981415a9749305ae4c1.jpg,,,1,【医学博士】120万一针的抗癌药？！这合理吗.......,0,nagi真的很文静,495792263,1633521609,09:03,1240,548424828,BV1nq4y1V7R2,False,0,0,0,0,,0,0,,False,0,0
303,201,100480,http://i0.hdslb.com/bfs/archive/9f52e462099bf5a6ce95152817494b5b6568509f.png,,-,1,【男士勿入】女生连续吃24天避孕药会发生什么？,0,nagi真的很文静,495792263,1633348809,08:54,141,420826696,BV1U3411y7Xc,False,0,0,0,0,,0,0,,False,0,0
204,201,93798,http://i1.hdslb.com/bfs/archive/e591fe91ce46d643aa51dcb19527b949ca826bd3.jpg,,-,1,吃避孕药能治疗月经不调！？,0,nagi真的很文静,495792263,1632048860,10:44,187,420512196,BV1N341127CU,False,0,0,0,0,,0,0,,False,0,0
187,201,148188,http://i0.hdslb.com/bfs/archive/abb59cac6d56db8d93629362569bcd1c01a142b4.jpg,,家中常备________,1,【医学博士】这些药可以救命！,0,nagi真的很文静,495792263,1631876410,10:23,403,505610178,BV1qg411c7E2,False,0,0,0,0,,0,0,,False,0,0
311,201,109339,http://i2.hdslb.com/bfs/archive/e58d43468bb655c9a48c42bdcf85923b613ba7e5.jpg,,有鼻炎的快举手,1,【医学博士】鼻炎真的能根治？别再被偏方骗钱了！,0,nagi真的很文静,495792263,1631273681,10:30,353,932935365,BV1CM4y1G7oF,False,0,0,0,0,,0,0,,False,0,0
296,201,98566,http://i2.hdslb.com/bfs/archive/1c99883416e1d65106ad68a04979e03eb46725d7.jpg,,为什么蚊子只咬你？,1,【医生科普】蚊子喜欢咬什么样的人？张美玉快跑！,0,nagi真的很文静,495792263,1630743120,03:34,296,590353851,BV1tq4y1Z7EY,False,0,0,0,0,,0,0,,False,0,0
130,201,101417,http://i2.hdslb.com/bfs/archive/9aae89be58375b8af631334f3ea7ed6d2ea83232.jpg,,救命！口臭太尴尬了吧！,1,【硬核科普】为什么你的嘴巴这么臭？,0,nagi真的很文静,495792263,1630407612,07:47,676,975128398,BV1g44y1C783,False,0,0,0,0,,0,0,,False,0,0
505,201,190548,http://i2.hdslb.com/bfs/archive/a6411f6157e64dcaaf9ad9bb37b18206ada94b86.jpg,,"前段时间正式上岗啦
真的忙到崩溃
最近在与病人的交流中也对医患关系有了更加深刻的体会
今天就想跟大家说说
我们最真实的样子",1,最真实的医患关系是怎样的？,0,nagi真的很文静,495792263,1630062436,08:43,379,717712896,BV1UQ4y117ye,False,0,0,0,0,,0,0,,False,0,0
3934,201,513046,http://i1.hdslb.com/bfs/archive/cdbd68eaf26aa2d5c6b49bb2c38411dab72e4e67.jpg,,“卫生棉条到底是谁发明的好玩意儿，这么热的天气，棉条 yyds！”,1,【男生勿入】B站最全卫生棉条知识科普,0,nagi真的很文静,495792263,1629628072,08:38,3630,420080783,BV1E3411B75r,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
247,201,74665,http://i2.hdslb.com/bfs/archive/35455e6f4fad51da2c846f01f60ecc97e23530ab.jpg,,"疫情反扑，许多计划再次猝不及防被打乱。
对变异毒株都零容忍，国产疫苗yyds！
更毒的变异毒株，更复杂的疫情形势，防疫依旧不能掉以轻心。

第一次快速小科普，请大家多多喜欢（yijiansanlian",1,硬核解析德尔塔为什么这么厉害？国产疫苗还扛得住吗？,0,nagi真的很文静,495792263,1628590089,04:15,494,504737469,BV1Tg411j7qv,False,0,0,0,0,,0,0,,False,0,0
1044,201,210514,http://i2.hdslb.com/bfs/archive/f33a31befe8f3b7cbe9edba404f25abe2ae9400f.jpg,,"你为什么爱上咖啡？又为什么不喝咖啡？
咖啡上瘾，是病吗？
带你了解咖啡的真相",1,长期喝咖啡提神，会变笨吗？| 咖啡的真相！,0,nagi真的很文静,495792263,1628222403,08:51,1940,762231863,BV1s64y1s7Pn,False,0,0,0,0,,0,0,,False,0,0
279,157,221616,http://i2.hdslb.com/bfs/archive/8d15e73a60de0ecb91e64ab4f39bbcf83a956b18.jpg,,"毕业vlog2.0~
友友们, 万万没想到，我的最后一个暑假，是从体感46度下的暴走开始的。。。
这个夏天不平凡，希望大家都元气满满，遇到的状况都能快速复原，就像娇兰复原蜜一样！
@Guerlain法国娇兰",1,博 士 生 毕 业 后 现 状,0,nagi真的很文静,495792263,1627120808,10:05,517,974297810,BV1M44y1m7Gc,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
826,201,335923,http://i0.hdslb.com/bfs/archive/8984a1c51667d89b3ebdea2ac076be94955e339e.jpg,,"杭州一位女生小冉吸脂手术后全身多器官衰竭，两个月后抢救无效死亡。
事件被判定为「医疗事故」。作为医疗从业者，看到这四个字，有些话还是不吐不快。
再次为逝者表示哀悼。
那么这期就叫「nagi有话说」。
文静开麦。",1,抽脂手术又又又出事了？,0,nagi真的很文静,495792263,1626446839,08:36,1197,889128063,BV1gK4y1u7iz,False,0,0,0,0,"{'id': 227590, 'title': '奇葩医美大吐槽', 'cover': 'https://archive.biliimg.com/bfs/archive/1615fb8f17737467d8a287c87ea374040c4989ab.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227590, 'view': 6732544, 'danmaku': 33189, 'reply': 20182, 'favorite': 41253, 'coin': 70326, 'share': 18386, 'like': 365462, 'mtime': 1696823329, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 851053757, 'ptime': 1681469100, 'ep_num': 11}",0,0,,False,0,0
327,21,135756,http://i1.hdslb.com/bfs/archive/696babbaeeb7762c38e3a30fd381a52f518ca720.jpg,,-,1,Vlog｜本博八年，医学生第一次也是最后一次毕业典礼,0,nagi真的很文静,495792263,1625832007,11:09,509,589053520,BV1GB4y1N7QL,False,0,0,0,0,,0,0,,False,0,0
172,201,84636,http://i2.hdslb.com/bfs/archive/1428cd82d732dcbc1152e39a3502ad83bff4ac3c.jpg,,看到简介的都是聪明人！,1,“阻断碳水”，就能大吃大喝也不长胖？求求了，别拿智商税当神药！,0,nagi真的很文静,495792263,1624882746,10:22,526,546281771,BV1fq4y1L7hr,False,0,0,0,0,,0,0,,False,0,0
242,201,59106,http://i2.hdslb.com/bfs/archive/f843b37b1ddc4faf0cbe7bb386922f54c2da5340.jpg,,"谁说睡够时间就行的？
精神时差党，其实是睡眠时相延迟综合症
还在“科学熬夜”吗？
常年上夜班的“猫头鹰式睡眠”，昼夜颠倒的危害你把握不住！",1,26岁女生长期熬夜致脑出血？,0,nagi真的很文静,495792263,1623924005,07:57,372,376187909,BV1so4y1k754,False,0,0,0,0,,0,0,,False,0,0
1141,201,518027,http://i2.hdslb.com/bfs/archive/21f55273f377d47871a799e06accb12c35857a95.jpg,,JK配皮鞋，棉袜篮球鞋，一到夏天就脚巨臭怎么办！是脚气在作怪吗？jio臭怎么治？全在这里,1,JK短裙下的秘密。。。美女的脚竟然是臭的？,0,nagi真的很文静,495792263,1623499215,05:49,965,931022177,BV1yK4y1X7fG,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
140,157,65227,http://i2.hdslb.com/bfs/archive/5f5c101bdcc83206037dce654adff2ba4b1bb6d0.jpg,,,1,一年花10万做抗衰老项目，脸没有任何变化。。。,0,nagi真的很文静,495792263,1623146409,10:03,865,631092078,BV1Ub4y1d7wH,False,0,0,0,0,,0,0,,False,0,0
3206,208,596918,http://i1.hdslb.com/bfs/archive/f67d8fb501146b5f80d6623bcb858e63ef71d1c7.jpg,,又一年高考季！学姐唠唠嗑,1,学医穷到30岁是真的吗？医学博士告诉你答案,0,nagi真的很文静,495792263,1622882382,05:04,1645,205901731,BV1oh411Y7Ud,False,0,0,0,0,"{'id': 227773, 'title': '机智的医生生活', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227773, 'view': 3900238, 'danmaku': 18974, 'reply': 9516, 'favorite': 21758, 'coin': 22808, 'share': 7991, 'like': 145226, 'mtime': 1696823510, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 850455929, 'ptime': 1676028836, 'ep_num': 11}",0,0,,False,0,0
8713,201,2634812,http://i1.hdslb.com/bfs/archive/ef0cb069a0cfb0189556dbc6298873516fa8beb4.jpg,,"好好的神经说不要就不要了！
不可逆！不可逆！ 不可逆！
气抖冷。",1,她为了瘦腿，不惜切断小腿神经！十年后竟然？….,0,nagi真的很文静,495792263,1622293098,08:24,12074,715791939,BV1oQ4y1R7ps,False,0,0,0,0,"{'id': 227590, 'title': '奇葩医美大吐槽', 'cover': 'https://archive.biliimg.com/bfs/archive/1615fb8f17737467d8a287c87ea374040c4989ab.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227590, 'view': 6732544, 'danmaku': 33189, 'reply': 20182, 'favorite': 41253, 'coin': 70326, 'share': 18386, 'like': 365462, 'mtime': 1696823329, 'vt': 0, 'vv': 0}, 'ep_count': 11, 'first_aid': 851053757, 'ptime': 1681469100, 'ep_num': 11}",0,0,,False,0,0
119,157,103288,http://i2.hdslb.com/bfs/archive/af02a43fc75369a83ad6394f533b8c7a4e662657.jpg,,"都是用了1个月以上体验贼爽的好东西！好用，效果真的服

满婷沐浴乳 · 湿疹再见?
雅漾别痘CP（小金刚别痘+抗痘C位精华）* 清爽！清爽！还是清爽！
易美肌脱毛仪 · 懒人友好
PURID2号精华 · 褪红一绝
凡茜卸妆油 · 便宜大碗

不信你试试！",1,【好物分享】防晒、脱毛、抗炎、告别湿疹，控油祛痘！平民窟女孩必看！平价解决夏季烦恼,0,nagi真的很文静,495792263,1621855803,12:00,247,588255467,BV1GB4y1u7d1,False,0,0,0,0,,0,0,,False,0,0
182,219,52829,http://i1.hdslb.com/bfs/archive/5774c7ec2be38c0a9b277ae929e296e68edbd8ea.jpg,,-,1,Vlog｜领养了人生第一只属于自己的狗狗｜nagi的日常,0,nagi真的很文静,495792263,1621594816,05:11,301,503160408,BV1GN411Z7T2,False,0,0,0,0,,0,0,,False,0,0
439,201,69075,http://i2.hdslb.com/bfs/archive/83a1b2f977b23fc607bd0122c4de6716f17cf605.jpg,,-,1,【硬核科普】国人感染率高达60%！消化不良要筛查幽门螺杆菌吗？吃中药可以治好吗？！,0,nagi真的很文静,495792263,1621150508,10:42,246,503076804,BV1qN411o7rW,False,0,0,0,0,,0,0,,False,0,0
598,201,77885,http://i1.hdslb.com/bfs/archive/328d71a50134591ee9d34eee67cbb613ed24ca3b.jpg,,-,1,【无糖阴谋】0糖饮料竟会使人发胖？！肥胖群体不宜饮用？！好一个减肥骗局！,0,nagi真的很文静,495792263,1620561608,08:48,571,417911366,BV1kV41177JJ,False,0,0,0,0,,0,0,,False,0,0
299,201,41330,http://i2.hdslb.com/bfs/archive/e950f10ef371b46790808cc4666f74524a8366dc.jpg,,,1,【硬核科普】常吃外卖导致年轻人频得胃癌？！从胃炎到胃癌的隐形杀手竟是这个？,0,nagi真的很文静,495792263,1619870406,06:02,276,332845253,BV1dA411V7gg,False,0,0,0,0,,0,0,,False,0,0
1041,201,215969,http://i2.hdslb.com/bfs/archive/0e2f9d326a5b46c715a42723d1d782b6e4c26959.jpg,,-,1,【绅士勿入】体检查出的乳腺结节会癌变？女性第一高发乳腺癌如何预防？,0,nagi真的很文静,495792263,1618660807,06:24,268,545125747,BV1si4y1A75n,False,0,0,0,0,,0,0,,False,0,0
553,201,70229,http://i2.hdslb.com/bfs/archive/020d1826b8870c46fdc73c7161d43073bcc5798f.jpg,,-,1,【硬核科普】新冠疫苗到超多副作用？备孕也能打？6个月失效？你想知道的问题都在这里！,0,nagi真的很文静,495792263,1618056017,07:08,142,930091171,BV1VK4y1o7NC,False,0,0,0,0,,0,0,,False,0,0
306,201,137197,http://i1.hdslb.com/bfs/archive/6958a63648e0243e4ea9261e7b242523335e8cc0.jpg,,-,1,【硬核科普】年轻人体检最需要做什么检查？体检异常率99%？性价比高不花冤枉钱！,0,nagi真的很文静,495792263,1617537604,08:33,530,929983471,BV1sK4y1m7hs,False,0,0,0,0,,0,0,,False,0,0
224,21,50384,http://i1.hdslb.com/bfs/archive/ad1f2b79051e96334bf64bda724c4a24671eacfc.jpg,,-,1,Vlog3.0｜如何一边读博一边兼顾跳舞的爱好？我的舞蹈日常？我的时间管理秘诀？,0,nagi真的很文静,495792263,1617364810,12:53,340,544938049,BV17i4y1N7x9,False,0,0,0,0,,0,0,,False,0,0
367,201,134228,http://i2.hdslb.com/bfs/archive/b3c5acb08fb6d0c9aa23f9003f20dd98b119f341.jpg,,"视频里提到的自用产品
露得清水杨酸沐浴乳（黄色效果较强）国内官方途径没有办法购买
露得清西柚水杨酸沐浴乳（红色的，效果较温和但也有效） 国内官方途径可买
身体喷雾：acnefree 水杨酸身体喷雾 国内无官方途径购买
替代：真空负压喷雾瓶+3%水杨酸爽肤水（我自用的为上和肌水，大家也可选浓度2-3%即可）
黑榜：日系的水杨酸/果酸沐浴乳和身体喷雾我用了都没用
大痘痘：水杨酸棉片（我自用stridex 红色，觉得效果还行8）
身体乳（这个视频里没提到但我觉得效果不错）：cerve水杨酸身体乳",1,【医学博士绝招】10元消灭胸前背后痘痘！！最强超全祛痘攻略！科学夏天美背,0,nagi真的很文静,495792263,1616241613,10:05,566,247164750,BV15v411a7XW,False,0,0,0,0,,0,0,,False,0,0
1547,201,498099,http://i2.hdslb.com/bfs/archive/f93f35da0d7c6ad90da20f08cb64398401097214.jpg,,-,1,【硬核科普】每3个女生就有1个人得甲状腺结节？！会不会癌变？如何治疗！最全攻略,0,nagi真的很文静,495792263,1615636801,06:32,3208,714544570,BV11X4y1V7sk,False,0,0,0,0,"{'id': 227598, 'title': '硬核科普 涨知识', 'cover': 'https://archive.biliimg.com/bfs/archive/b855f115bc4d6107a64d5ea7e6898cbd803544a6.jpg', 'mid': 495792263, 'intro': '', 'sign_state': 0, 'attribute': 140, 'stat': {'season_id': 227598, 'view': 12027656, 'danmaku': 77132, 'reply': 43366, 'favorite': 329754, 'coin': 224903, 'share': 210171, 'like': 682986, 'mtime': 1696823262, 'vt': 0, 'vv': 0}, 'ep_count': 32, 'first_aid': 766756398, 'ptime': 1675854000, 'ep_num': 32}",0,0,,False,0,0
255,201,87147,http://i0.hdslb.com/bfs/archive/1078ecc7cfe59bf10c4889905bd8b955eec36156.jpg,,-,1,【硬核科普】为何有人就是白不起来？为什么有人晒不黑？全是因为它…,0,nagi真的很文静,495792263,1615032019,06:49,618,544585532,BV13i4y1K7M3,False,0,0,0,0,,0,0,,False,0,0
108,201,38054,http://i2.hdslb.com/bfs/archive/87ec1f50b8e12cb8e1e70293b3ee24ae474a3c24.jpg,,-,1,【博士秘籍】学霸不记笔记也能拿高分？超高效笔记大法四步搞定！,0,nagi真的很文静,495792263,1614513601,08:17,409,799424032,BV1Wy4y1a7HH,False,0,0,0,0,,0,0,,False,0,0
196,201,63649,http://i2.hdslb.com/bfs/archive/103834d4e94f373cbe55fe39bc622ac93492994f.jpg,,-,1,【眼科医生】内眼线到底能不能画？会不会伤眼？美妆博主眼线教程靠谱吗？！,0,nagi真的很文静,495792263,1614340817,09:07,381,971887041,BV1Kp4y1H7tb,False,0,0,0,0,,0,0,,False,0,0
769,201,56637,http://i1.hdslb.com/bfs/archive/a6b86cd31bcf1ed1f9667e0aa9c0bf05dc6795a1.jpg,,一来姨妈就暴躁易怒、或者情绪低落到底是什么原因？？怎么缓解？有办法改善吗？都在这里,1,【男生必看】为什么女生来姨妈暴跳如雷？怎么缓解，如何改善，都在这里！,0,nagi真的很文静,495792263,1613725202,07:05,1376,331797226,BV1YA411M7qx,False,0,0,0,0,,0,0,,False,0,0
1302,201,289961,http://i0.hdslb.com/bfs/archive/f3c2cefb06387386f05e90de190ffc5b6bc48925.jpg,,大家一定要做好年度体检 真的,1,命悬一线！闺蜜发热30天查不出病因告病危，最后竟是因为这个年轻人都会得的病......,0,nagi真的很文静,495792263,1613217605,11:31,1956,714157636,BV14X4y157NH,False,0,0,0,0,,0,0,,False,0,0
